student_id,dorm_id,dorm_rating,landlord_rating,final_rating,dorm_tags,landlord_tags,relevance_label
S0257,D069,2.8,2.8,3.8614845879595237,"Security, Amenities, Wi-Fi","Neglecting complaints, Communication difficulties",0
S0257,D019,3.2,2.7,1.9393399055838292,"Amenities, Cleanliness, Noise",Biased,0
S0258,D031,4.9,4.2,3.496512333403545,,,1
S0258,D049,4.6,3.7,3.023532062773638,,,1
S0258,D011,3.8,3.0,2.19501100031923,,Biased,1
S0258,D023,5.0,5.0,5.0,,,1
S0258,D052,5.0,5.0,5.0,,,1
S0259,D051,1.5,1.0,2.298255682263454,"Location, Wi-Fi",Communication difficulties,0
S0259,D057,2.7,2.4,2.022941720865669,"Cleanliness, Security",Landlord Behavior,0
S0259,D058,2.3,1.3,2.4585509292439793,"Amenities, Security, Cleanliness",Landlord Behavior,0
S0259,D026,2.7,2.1,3.3342383186960607,Noise,"Communication difficulties, Landlord Behavior",0
S0259,D023,2.3,3.1,1.3151030228885325,"Cleanliness, Security",Landlord Behavior,0
S0260,D049,3.5,4.3,2.592319065259084,,,1
S0260,D034,2.7,3.5,1.7113850353275937,"Cleanliness, Noise",,0
S0260,D038,3.9,4.1,5.0,,,1
S0260,D035,5.0,5.0,4.05980100204451,,,1
S0260,D071,3.0,2.1,3.247452526706284,"Noise, Wi-Fi, Cleanliness","Neglecting complaints, Dishonest",0
S0260,D050,3.4,2.5,3.8281927536093114,"Security, Wi-Fi","Biased, Communication difficulties",0
S0260,D032,2.7,2.3,1.5659806338261246,"Security, Amenities, Location, Wi-Fi",Communication difficulties,0
S0260,D011,3.2,2.6,3.5886004296796172,"Wi-Fi, Security",Landlord Behavior,0
S0262,D037,5.0,4.3,5.0,,,1
S0262,D058,3.5,2.8,2.1017747059362613,,Communication difficulties,0
S0262,D065,5.0,5.0,5.0,,,1
S0262,D032,4.3,4.7,5.0,,,1
S0262,D042,5.0,4.2,5.0,,,1
S0262,D038,3.9,4.8,3.1574348004648085,,,1
S0262,D018,3.9,4.1,3.078751946705928,,,1
S0262,D036,4.4,3.8,3.0638226352917677,,,1
S0262,D056,4.4,3.5,2.714348381919768,,,1
S0263,D012,4.5,4.2,3.781663809076613,,,1
S0263,D063,4.3,5.0,3.6900951103037114,,,1
S0263,D010,3.3,3.1,1.860197714364383,"Amenities, Security","Biased, Dishonest",0
S0264,D025,5.0,5.0,5.0,,,1
S0264,D036,4.2,5.0,5.0,,,1
S0264,D020,4.3,5.0,3.5122306391378015,,,1
S0264,D012,4.3,5.0,3.91552374686636,,,1
S0264,D029,4.3,3.8,4.962235441652288,,,1
S0265,D066,3.2,4.2,2.765488711258068,Cleanliness,,1
S0265,D055,3.6,3.1,2.8738032914679352,,"Communication difficulties, Dishonest",0
S0265,D036,4.0,3.8,3.3758082361086448,,,1
S0266,D036,3.3,3.0,1.8683029563242268,"Location, Noise","Landlord Behavior, Neglecting complaints",0
S0266,D039,2.4,3.0,1.8269291900271876,"Wi-Fi, Security, Location","Neglecting complaints, Communication difficulties",0
S0266,D053,2.8,3.6,2.0819212337611845,"Location, Security, Wi-Fi",,0
S0266,D014,3.1,4.0,2.701274426411227,Amenities,,1
S0266,D016,3.7,3.9,2.359320754884659,,,1
S0266,D004,4.2,5.0,5.0,,,1
S0266,D022,4.0,3.6,4.729656812738935,,,1
S0266,D006,3.5,3.7,2.2272697495153984,,,1
S0267,D060,4.2,4.9,3.1580664332081914,,,1
S0267,D053,3.3,3.2,2.6138985821537224,"Location, Wi-Fi, Noise",Biased,0
S0267,D013,4.4,5.0,3.297356690204289,,,1
S0267,D007,4.2,4.8,3.441813113262108,,,1
S0267,D020,2.9,3.1,2.017031127914645,"Noise, Cleanliness",Landlord Behavior,0
S0267,D068,3.5,4.1,3.0665200275840565,,,1
S0267,D012,2.9,1.9,1.9193984862428755,Cleanliness,"Neglecting complaints, Biased",0
S0268,D045,3.2,4.1,2.372060693026235,"Noise, Location, Cleanliness",,1
S0269,D060,5.0,4.4,3.8035388476447,,,1
S0269,D036,4.8,4.4,3.66314929738482,,,1
S0269,D046,3.4,2.9,4.429508228652397,"Location, Noise",Neglecting complaints,0
S0269,D022,2.4,1.4,1.0,"Cleanliness, Noise",Biased,0
S0269,D016,3.5,2.8,2.541091832330647,,"Dishonest, Communication difficulties",0
S0269,D004,3.9,3.7,2.6897748505223587,,,1
S0269,D075,1.8,1.2,1.0,"Noise, Wi-Fi",Communication difficulties,0
S0269,D034,2.2,2.3,1.0,"Security, Cleanliness, Location",Landlord Behavior,0
S0270,D041,2.9,2.0,3.6569551562671396,"Wi-Fi, Cleanliness","Communication difficulties, Landlord Behavior",0
S0270,D055,3.8,4.5,2.6433853789165416,,,1
S0270,D036,4.6,4.6,4.031041983643578,,,1
S0271,D007,4.0,3.6,3.2429452788487456,,,1
S0271,D046,3.4,4.0,2.8178129253068,"Wi-Fi, Amenities",,1
S0271,D001,4.1,4.2,3.3382943162640935,,,1
S0271,D020,2.2,1.2,1.0530212009280002,"Cleanliness, Security, Wi-Fi",Communication difficulties,0
S0271,D032,1.0,1.6,2.6062545805210364,"Wi-Fi, Amenities, Noise",Communication difficulties,0
S0271,D047,4.2,4.8,3.650453800150494,,,1
S0271,D012,3.1,3.7,2.5280502738713686,"Wi-Fi, Security",,0
S0272,D039,3.1,3.1,1.8406017375820363,"Security, Cleanliness, Wi-Fi","Neglecting complaints, Biased",0
S0272,D045,2.7,3.0,1.8502601575494597,Cleanliness,Biased,0
S0272,D027,1.7,1.8,1.0,"Security, Wi-Fi","Communication difficulties, Biased",0
S0272,D054,2.2,1.2,2.3653661575643854,"Amenities, Cleanliness",Landlord Behavior,0
S0273,D052,2.6,3.1,1.8124288063266154,"Wi-Fi, Amenities, Location","Landlord Behavior, Neglecting complaints",0
S0273,D024,2.7,3.0,2.2663863998167173,Noise,"Communication difficulties, Landlord Behavior",0
S0273,D001,5.0,4.1,5.0,,,1
S0273,D032,1.6,2.5,1.0,"Security, Wi-Fi","Biased, Dishonest",0
S0273,D061,3.8,4.5,4.739245371117595,,,1
S0273,D075,2.3,3.3,1.667579317724783,"Cleanliness, Amenities, Wi-Fi","Communication difficulties, Biased",0
S0273,D068,1.7,2.7,3.0110956026007067,"Wi-Fi, Cleanliness",Neglecting complaints,0
S0274,D046,2.5,1.7,1.3526566737411576,Cleanliness,"Communication difficulties, Neglecting complaints",0
S0274,D008,1.6,1.0,1.0,"Location, Wi-Fi",Dishonest,0
S0274,D031,4.7,4.3,5.0,,,1
S0274,D021,5.0,5.0,5.0,,,1
S0274,D038,3.6,2.8,4.76339443421355,,"Neglecting complaints, Communication difficulties",0
S0274,D054,1.6,1.4,1.0,Noise,"Landlord Behavior, Communication difficulties",0
S0274,D006,2.2,1.3,1.0,Cleanliness,Landlord Behavior,0
S0274,D068,3.0,2.1,3.152257879286024,"Amenities, Location",Communication difficulties,0
S0275,D064,1.9,2.0,1.0,"Cleanliness, Wi-Fi","Dishonest, Neglecting complaints",0
S0275,D075,1.9,2.0,1.1398422090379488,"Security, Wi-Fi",Biased,0
S0275,D072,2.9,3.3,4.33082096498073,Security,Biased,0
S0276,D060,4.0,4.8,5.0,,,1
S0276,D027,2.5,3.0,1.9434699375557525,"Amenities, Wi-Fi",Landlord Behavior,0
S0277,D052,3.5,3.8,2.4458253985259257,,,1
S0277,D029,2.7,2.8,2.00190236724026,"Wi-Fi, Amenities","Neglecting complaints, Communication difficulties",0
S0277,D033,4.0,4.2,3.0346697454283897,,,1
S0278,D062,4.2,3.7,3.036067513311664,,,1
S0278,D056,5.0,4.0,3.1279946703684627,,,1
S0279,D059,3.5,2.9,2.191472727303533,,"Dishonest, Neglecting complaints",0
S0279,D031,4.5,4.7,5.0,,,1
S0279,D072,4.3,3.8,3.4859042151120665,,,1
S0279,D071,3.4,2.9,3.8512468287349346,Security,Landlord Behavior,0
S0280,D056,4.7,5.0,4.074683070048764,,,1
S0280,D026,4.4,3.6,3.3490333386597015,,,1
S0280,D038,3.7,3.1,2.1493839421588623,,Landlord Behavior,1
S0280,D064,2.1,1.8,3.061222788282525,"Wi-Fi, Security",Communication difficulties,0
S0280,D044,4.4,4.2,3.2766090886256336,,,1
S0280,D019,5.0,5.0,4.3852311281307825,,,1
S0280,D003,2.1,1.5,3.260139693349435,"Wi-Fi, Security, Amenities","Dishonest, Neglecting complaints",0
S0280,D073,4.6,5.0,3.577185696791516,,,1
S0280,D069,2.7,2.2,1.9323316380999984,"Amenities, Wi-Fi",Landlord Behavior,0
S0281,D011,3.0,2.6,1.5921649027702311,"Cleanliness, Noise",Communication difficulties,0
S0281,D041,2.2,2.1,3.243538217342646,Amenities,Neglecting complaints,0
S0281,D057,2.6,2.2,2.9817253457467783,Amenities,Communication difficulties,0
S0281,D003,2.7,3.6,4.058300641528657,"Wi-Fi, Amenities",,0
S0281,D044,3.5,4.3,2.815303712869953,,,1
S0281,D036,2.7,2.2,1.8342254598367242,"Amenities, Wi-Fi",Landlord Behavior,0
S0281,D065,3.2,2.9,4.545698147000282,"Security, Cleanliness","Neglecting complaints, Communication difficulties",0
S0281,D066,2.8,1.8,3.749975371480662,"Cleanliness, Wi-Fi, Noise","Dishonest, Neglecting complaints",0
S0281,D064,1.9,2.9,3.469022337329108,Wi-Fi,Communication difficulties,0
S0281,D067,4.1,4.6,3.337704438999393,,,1
S0282,D015,5.0,4.0,3.688234458415491,,,1
S0282,D068,3.5,2.7,4.350973467150954,,"Biased, Communication difficulties",0
S0282,D028,4.0,3.5,2.7545681305930945,,,1
S0282,D025,3.5,3.3,3.9622731058818856,,"Landlord Behavior, Biased",0
S0282,D034,3.8,3.2,2.5874973512296684,,Communication difficulties,1
S0283,D043,4.4,4.1,2.9935963827671603,,,1
S0283,D034,4.3,4.4,3.340760122403042,,,1
S0283,D072,4.6,4.5,4.048043422445732,,,1
S0284,D036,2.7,1.9,1.1137218006159668,"Wi-Fi, Security, Amenities",Dishonest,0
S0284,D061,3.2,3.3,2.498636217864026,"Cleanliness, Security, Amenities",Dishonest,0
S0284,D054,4.0,3.4,3.041379165111961,,Landlord Behavior,1
S0284,D020,4.2,5.0,3.8352936465677043,,,1
S0285,D026,3.7,3.3,2.6697849351285026,,"Dishonest, Landlord Behavior",1
S0285,D065,4.8,4.3,5.0,,,1
S0285,D011,2.6,3.2,1.7806141404960625,"Location, Wi-Fi, Cleanliness","Communication difficulties, Dishonest",0
S0285,D002,4.6,5.0,4.095118725849288,,,1
S0285,D034,3.3,4.0,4.97783007815204,Amenities,,1
S0286,D039,2.0,2.0,1.0,"Location, Wi-Fi","Landlord Behavior, Biased",0
S0286,D031,4.2,5.0,3.129421574953993,,,1
S0286,D027,2.7,2.8,3.4387962113815393,"Cleanliness, Wi-Fi",Neglecting complaints,0
S0286,D075,1.3,1.0,2.151239344180988,Wi-Fi,Landlord Behavior,0
S0287,D049,2.7,3.4,4.4849896561408755,Wi-Fi,"Biased, Landlord Behavior",0
S0287,D035,3.2,2.7,4.272012476309991,Cleanliness,Dishonest,0
S0287,D072,3.1,3.6,3.8271674212255595,"Security, Amenities",,0
S0287,D034,1.7,1.0,1.0,Amenities,"Landlord Behavior, Dishonest",0
S0287,D009,4.7,4.8,5.0,,,1
S0287,D010,4.2,5.0,5.0,,,1
S0287,D059,1.8,2.3,3.0387017979527142,Cleanliness,Biased,0
S0287,D032,2.2,1.7,1.0021874919657097,"Noise, Wi-Fi","Biased, Dishonest",0
S0287,D018,4.9,5.0,4.29452630004337,,,1
S0288,D017,3.3,4.2,4.856780104724294,"Wi-Fi, Location",,1
S0288,D012,4.9,4.8,3.577896839399775,,,1
S0288,D030,2.2,2.4,1.4195799924924375,"Cleanliness, Wi-Fi, Amenities","Biased, Neglecting complaints",0
S0288,D021,4.2,4.9,5.0,,,1
S0288,D040,2.2,2.6,1.0,Wi-Fi,Neglecting complaints,0
S0288,D061,3.2,4.0,4.203766459127689,"Security, Wi-Fi, Cleanliness",,1
S0288,D068,3.2,3.3,4.2233296311947415,Wi-Fi,Landlord Behavior,0
S0288,D047,3.2,3.4,4.0871379580845755,Wi-Fi,Communication difficulties,0
S0289,D049,3.4,2.9,1.9071455809661608,"Location, Wi-Fi",Landlord Behavior,0
S0289,D069,2.5,3.2,1.7224066341188422,Wi-Fi,Landlord Behavior,0
S0289,D075,3.6,3.8,4.834582417550304,,,1
S0289,D044,3.8,4.2,2.7020858403841057,,,1
S0289,D019,4.0,4.5,3.304029527337545,,,1
S0290,D066,2.6,3.0,1.3849099315929565,"Cleanliness, Security",Landlord Behavior,0
S0290,D048,4.7,5.0,3.7669711327538598,,,1
S0290,D031,3.6,4.0,4.457954822835347,,,1
S0290,D074,3.1,2.4,1.6041008818311973,"Security, Location, Cleanliness",Dishonest,0
S0290,D019,4.4,5.0,3.306738649561745,,,1
S0290,D075,1.9,2.7,1.3832383229324736,"Noise, Cleanliness, Location, Wi-Fi",Communication difficulties,0
S0291,D032,3.7,2.9,2.042820743001247,,"Communication difficulties, Neglecting complaints",0
S0291,D044,3.5,3.6,4.906143254765766,,,1
S0291,D046,2.6,2.9,3.476904487377809,"Amenities, Noise, Security",Dishonest,0
S0291,D021,3.5,4.0,2.216478527284778,,,1
S0291,D003,2.6,3.2,2.1592884719512413,"Amenities, Security",Neglecting complaints,0
S0291,D055,3.3,2.4,2.19798433159751,"Cleanliness, Security, Noise",Biased,0
S0292,D035,4.9,4.1,5.0,,,1
S0292,D002,5.0,4.6,5.0,,,1
S0292,D037,4.8,4.6,3.5457074476750385,,,1
S0292,D032,4.0,3.8,3.247895716777727,,,1
S0293,D032,1.8,1.3,2.540323418368349,"Noise, Cleanliness, Wi-Fi","Communication difficulties, Dishonest",0
S0293,D042,2.5,2.3,3.515298025069802,Location,Biased,0
S0293,D071,3.6,3.0,2.8165359150106166,,"Neglecting complaints, Biased",0
S0293,D049,2.5,3.1,1.3175836315926615,Location,Dishonest,0
S0293,D074,2.9,2.4,1.396396464558465,Cleanliness,"Communication difficulties, Landlord Behavior",0
S0293,D037,3.2,4.0,4.505206773576639,"Cleanliness, Noise, Location",,1
S0293,D033,3.0,3.3,4.567126615259171,"Amenities, Security, Wi-Fi",Biased,0
S0293,D045,2.6,2.0,3.3177609792750995,"Cleanliness, Amenities, Noise",Dishonest,0
S0294,D046,3.8,4.2,5.0,,,1
S0294,D068,3.9,3.5,2.5320800011963733,,,1
S0294,D039,2.5,2.6,1.3653287267460585,"Security, Noise, Amenities, Wi-Fi","Dishonest, Landlord Behavior",0
S0294,D005,3.8,3.6,3.034045104704215,,,1
S0294,D022,4.2,3.9,2.7180722416953556,,,1
S0294,D038,4.4,4.5,3.472510312079385,,,1
S0294,D027,1.7,1.3,1.0,"Cleanliness, Amenities, Wi-Fi",Biased,0
S0294,D008,4.1,5.0,3.987392480024241,,,1
S0295,D045,2.9,3.8,2.2402443163616175,"Noise, Cleanliness",,0
S0295,D049,2.1,2.7,1.2726003778773234,"Security, Noise, Location",Communication difficulties,0
S0295,D007,3.9,4.6,5.0,,,1
S0295,D039,3.4,3.7,4.890258053017802,"Amenities, Noise, Wi-Fi",,1
S0295,D028,3.9,3.5,3.1205934153569705,,,1
S0296,D075,1.6,2.5,3.2314964903403625,"Location, Cleanliness, Wi-Fi",Communication difficulties,0
S0296,D051,1.9,2.3,1.4125880559024178,"Wi-Fi, Noise, Location",Biased,0
S0296,D023,3.9,4.3,5.0,,,1
S0296,D069,3.0,2.7,1.5809364861383437,"Security, Cleanliness, Wi-Fi","Dishonest, Neglecting complaints",0
S0297,D005,3.1,3.6,4.340793754985544,"Wi-Fi, Location",,0
S0297,D011,2.8,2.4,3.8102427986233116,"Cleanliness, Amenities, Wi-Fi",Landlord Behavior,0
S0297,D014,2.0,2.4,1.385649886816252,"Location, Amenities",Neglecting complaints,0
S0297,D049,3.7,4.7,3.128832101067185,,,1
S0298,D031,3.3,3.6,4.7216368977104715,Amenities,,0
S0298,D044,3.9,3.7,2.840734802826786,,,1
S0298,D021,3.6,3.1,4.257798265325442,,"Landlord Behavior, Neglecting complaints",0
S0298,D014,2.7,3.5,2.0057875527497,"Location, Amenities, Noise",,0
S0299,D045,2.4,3.3,1.4717507475627816,"Location, Security",Landlord Behavior,0
S0299,D030,3.4,2.8,2.3647919526291274,Cleanliness,Communication difficulties,0
S0299,D039,3.5,2.7,2.5262384068642563,,Neglecting complaints,0
S0299,D011,3.8,2.8,2.187985979669219,,"Communication difficulties, Biased",0
S0299,D016,4.5,4.5,3.174021787291918,,,1
S0299,D015,2.4,3.0,1.9993625214764668,"Cleanliness, Amenities, Security",Biased,0
S0300,D034,2.5,2.2,1.6601258872440552,Cleanliness,"Neglecting complaints, Landlord Behavior",0
S0300,D026,5.0,5.0,5.0,,,1
S0300,D057,3.1,3.3,2.3520585884178336,Location,"Dishonest, Neglecting complaints",0
S0301,D070,3.4,3.1,2.3496490210945873,Location,Biased,0
S0301,D023,3.2,3.8,2.1511736630366936,Wi-Fi,,0
S0301,D066,3.5,3.5,2.348852415118326,,,1
S0301,D032,2.2,2.1,1.0790714325215691,"Noise, Amenities, Wi-Fi",Landlord Behavior,0
S0301,D014,4.2,3.3,4.652374946609655,,"Dishonest, Biased",1
S0301,D050,5.0,4.1,3.25855244691524,,,1
S0301,D026,4.8,3.8,5.0,,,1
S0302,D073,3.8,3.8,5.0,,,1
S0302,D072,4.5,4.4,5.0,,,1
S0302,D067,3.6,2.7,2.5737352584354976,,Landlord Behavior,0
S0302,D074,5.0,4.9,5.0,,,1
S0302,D037,2.5,3.4,2.074895984568301,Cleanliness,Communication difficulties,0
S0302,D038,4.1,4.9,3.213672803313903,,,1
S0302,D057,3.6,4.3,3.330358851837594,,,1
S0302,D011,2.9,2.2,1.9251185628240406,"Cleanliness, Noise",Landlord Behavior,0
S0302,D066,3.7,4.2,2.5442627410942134,,,1
S0302,D032,3.8,3.5,2.9728204429764853,,,1
S0303,D045,3.1,3.1,1.76295887475706,Amenities,Biased,0
S0304,D008,1.7,1.5,2.3792760884544104,"Security, Wi-Fi, Location","Communication difficulties, Landlord Behavior",0
S0304,D053,3.0,2.6,1.6571180899412923,"Cleanliness, Location, Amenities, Wi-Fi",Communication difficulties,0
S0304,D068,4.4,4.4,3.205849426490169,,,1
S0304,D007,4.8,4.9,3.787345246854947,,,1
S0304,D028,3.0,2.3,1.894689323303269,Wi-Fi,Communication difficulties,0
S0304,D032,1.7,1.0,2.112644376371096,"Security, Wi-Fi","Biased, Landlord Behavior",0
S0305,D034,2.5,2.5,1.9668106454375738,"Location, Cleanliness, Noise","Neglecting complaints, Dishonest",0
S0305,D031,5.0,5.0,5.0,,,1
S0305,D033,2.2,1.7,1.0,Amenities,"Neglecting complaints, Biased",0
S0305,D049,5.0,5.0,3.561695181551517,,,1
S0305,D022,2.9,3.2,1.628795517736948,"Security, Amenities, Cleanliness","Dishonest, Communication difficulties",0
S0305,D047,5.0,5.0,5.0,,,1
S0305,D068,4.3,3.6,5.0,,,1
S0306,D015,1.6,1.0,1.0,"Noise, Location, Wi-Fi",Dishonest,0
S0306,D008,1.8,2.5,1.3397131424339972,"Noise, Wi-Fi",Biased,0
S0306,D039,2.7,2.8,4.10719503070583,"Amenities, Wi-Fi",Neglecting complaints,0
S0306,D040,2.2,2.0,1.0,Amenities,"Landlord Behavior, Biased",0
S0306,D034,1.7,1.1,1.0,"Security, Wi-Fi, Location","Neglecting complaints, Communication difficulties",0
S0306,D030,2.2,3.0,1.889010530786519,"Wi-Fi, Location, Cleanliness","Landlord Behavior, Communication difficulties",0
S0306,D011,3.9,4.7,5.0,,,1
S0306,D075,1.0,1.0,1.0,"Location, Security, Amenities, Wi-Fi","Landlord Behavior, Dishonest",0
S0306,D005,3.5,4.0,5.0,,,1
S0306,D022,2.2,1.5,1.0,"Noise, Cleanliness, Amenities","Communication difficulties, Biased",0
S0307,D074,4.6,5.0,3.9195994510295904,,,1
S0307,D011,3.7,3.7,5.0,,,1
S0307,D051,2.9,3.2,2.389279406673684,"Wi-Fi, Security, Noise","Landlord Behavior, Communication difficulties",0
S0307,D064,2.5,3.1,1.7774515716880557,"Location, Wi-Fi",Neglecting complaints,0
S0307,D049,5.0,4.6,4.257975324828594,,,1
S0307,D065,3.0,3.3,1.8600958792330697,Cleanliness,Biased,0
S0307,D057,3.3,2.3,1.4819234478008494,"Location, Amenities, Security","Landlord Behavior, Neglecting complaints",0
S0307,D041,1.6,2.6,1.2199626704495106,"Location, Wi-Fi",Landlord Behavior,0
S0307,D031,5.0,5.0,5.0,,,1
S0308,D049,4.5,5.0,3.9077817695381025,,,1
S0308,D075,1.5,2.4,1.0,"Location, Cleanliness, Wi-Fi","Landlord Behavior, Communication difficulties",0
S0308,D012,2.9,2.0,1.246038096403216,"Noise, Cleanliness, Amenities","Dishonest, Neglecting complaints",0
S0308,D010,4.4,5.0,3.295093223158561,,,1
S0308,D021,4.7,5.0,5.0,,,1
S0308,D027,2.0,1.7,1.0,"Noise, Security, Cleanliness, Wi-Fi","Biased, Neglecting complaints",0
S0308,D017,4.3,4.1,5.0,,,1
S0308,D023,3.0,3.9,2.5952489046138667,Security,,0
S0309,D068,4.7,4.5,3.270605335141153,,,1
S0309,D004,2.7,2.0,1.61847880158507,Location,Biased,0
S0309,D045,3.0,3.7,1.9272461604338718,"Cleanliness, Wi-Fi",,0
S0309,D034,2.3,3.2,2.0874196095880633,Noise,Biased,0
S0309,D032,2.6,2.9,1.4963140225392044,"Cleanliness, Wi-Fi",Dishonest,0
S0310,D028,3.9,4.8,3.2593015233550897,,,1
S0310,D038,5.0,4.6,5.0,,,1
S0310,D016,4.4,3.7,4.841893828258838,,,1
S0310,D007,4.0,4.9,4.912404036277315,,,1
S0310,D047,3.8,3.9,4.768767965464505,,,1
S0311,D060,3.2,2.6,2.19873473924,Security,Landlord Behavior,0
S0311,D030,4.5,3.5,5.0,,,1
S0312,D035,3.7,3.5,2.802762192291383,,,1
S0312,D049,3.9,4.9,3.5000808884930152,,,1
S0312,D032,1.2,1.1,2.4431931987316036,"Location, Noise, Amenities, Wi-Fi",Dishonest,0
S0313,D003,1.9,2.7,1.6518571640216466,"Noise, Security, Location",Dishonest,0
S0313,D059,2.8,2.4,1.1971050048080127,Amenities,"Neglecting complaints, Landlord Behavior",0
S0313,D014,2.5,1.7,1.0,"Noise, Cleanliness",Biased,0
S0314,D014,2.6,3.3,1.7321953167735935,"Amenities, Location",Dishonest,0
S0314,D028,5.0,5.0,3.906778429892616,,,1
S0314,D006,4.6,4.6,3.2076975018603475,,,1
S0314,D039,4.2,3.4,4.5853301795287145,,Landlord Behavior,1
S0315,D016,4.2,4.4,3.721030837809171,,,1
S0315,D010,3.5,2.7,2.460489830090462,,Communication difficulties,0
S0315,D060,4.6,5.0,3.5054217212998093,,,1
S0315,D028,3.3,3.4,2.7653297332735165,"Amenities, Location, Security",Biased,0
S0315,D023,5.0,4.5,5.0,,,1
S0315,D007,4.1,3.6,2.40456248380869,,,1
S0315,D008,3.9,3.9,5.0,,,1
S0316,D009,4.2,3.8,2.9785543109564108,,,1
S0316,D026,3.6,3.1,2.8363590907133576,,"Landlord Behavior, Biased",0
S0316,D048,5.0,5.0,5.0,,,1
S0316,D064,3.1,3.0,4.198978508177211,"Cleanliness, Amenities, Location, Wi-Fi",Biased,0
S0316,D069,3.6,3.6,2.985067002940433,,,1
S0316,D021,4.2,4.2,3.606142715176644,,,1
S0317,D041,3.4,4.0,2.190373180563408,"Cleanliness, Amenities",,1
S0317,D069,2.8,2.0,1.3307997370619216,Wi-Fi,Communication difficulties,0
S0317,D034,3.8,3.1,2.1707132006832444,,"Communication difficulties, Landlord Behavior",1
S0317,D071,3.7,3.8,2.3210210997177327,,,1
S0317,D037,3.9,3.1,2.528227647951678,,"Biased, Dishonest",1
S0317,D043,4.0,4.0,2.982553648244959,,,1
S0317,D002,5.0,4.3,5.0,,,1
S0317,D019,5.0,4.3,5.0,,,1
S0317,D003,3.9,4.8,3.3654040391412883,,,1
S0317,D055,3.9,4.8,3.0261203442698434,,,1
S0317,D073,3.9,4.0,5.0,,,1
S0317,D075,3.4,2.9,1.807476710045154,"Location, Security, Noise, Wi-Fi",Dishonest,0
S0317,D010,2.6,3.4,3.8433800143791874,"Cleanliness, Location",Neglecting complaints,0
S0318,D044,3.3,3.5,2.292910421281246,"Noise, Location, Security",,0
S0318,D072,2.9,2.5,1.5686924469080115,"Noise, Location, Cleanliness",Communication difficulties,0
S0318,D048,2.0,2.3,3.1916971623063257,"Amenities, Cleanliness, Security",Communication difficulties,0
S0318,D043,2.6,2.1,3.6026337730855165,"Amenities, Security, Location","Dishonest, Neglecting complaints",0
S0318,D026,2.3,2.5,1.6625665316251936,"Amenities, Cleanliness",Biased,0
S0318,D021,5.0,5.0,3.9876362224542095,,,1
S0318,D019,2.9,2.2,1.9957751971916524,"Location, Amenities, Security",Dishonest,0
S0318,D075,1.2,1.4,2.1845113276448127,"Security, Cleanliness, Wi-Fi","Neglecting complaints, Landlord Behavior",0
S0319,D005,3.3,3.7,2.5123329313787357,Noise,,1
S0319,D007,3.6,3.1,2.2477757404545273,,Communication difficulties,0
S0319,D015,2.5,2.3,1.0,"Location, Noise, Amenities",Landlord Behavior,0
S0319,D034,2.8,2.1,1.3993489334516442,"Wi-Fi, Noise, Location","Communication difficulties, Dishonest",0
S0319,D045,3.2,3.0,1.8564060838234404,"Amenities, Wi-Fi, Location","Neglecting complaints, Communication difficulties",0
S0319,D020,2.3,1.8,3.1062660594952027,Security,"Biased, Dishonest",0
S0320,D005,3.0,3.8,2.1658959686236683,"Cleanliness, Noise, Amenities",,0
S0320,D046,3.5,2.7,3.7709322161337737,,"Dishonest, Communication difficulties",0
S0320,D038,4.0,4.9,3.6456084191581533,,,1
S0321,D021,4.2,3.9,3.238146906794861,,,1
S0321,D037,2.9,3.1,2.0275066449934864,"Location, Wi-Fi",Communication difficulties,0
S0322,D020,4.7,5.0,5.0,,,1
S0322,D052,2.6,3.3,2.259975902446682,"Cleanliness, Location, Amenities","Communication difficulties, Landlord Behavior",0
S0322,D033,3.1,3.1,2.3231856922086944,"Amenities, Location","Landlord Behavior, Communication difficulties",0
S0322,D008,2.5,3.0,1.2284673090989495,"Noise, Wi-Fi",Dishonest,0
S0322,D024,3.8,4.0,4.731347007103051,,,1
S0322,D025,5.0,5.0,4.017958941887917,,,1
S0322,D068,4.5,3.6,3.403902287261607,,,1
S0322,D029,5.0,5.0,3.8892199289242315,,,1
S0322,D015,3.1,2.4,2.0193167844840256,Location,"Neglecting complaints, Dishonest",0
S0323,D031,4.5,3.7,3.4930074215615736,,,1
S0323,D033,3.7,3.5,2.583427371554021,,,1
S0323,D013,3.0,2.6,2.294494200839579,Noise,"Dishonest, Landlord Behavior",0
S0323,D022,3.5,2.8,2.692335967350775,,Biased,0
S0324,D004,5.0,5.0,4.2809311908981424,,,1
S0324,D068,3.0,3.6,3.7367213625008215,"Noise, Cleanliness",,0
S0324,D013,3.7,3.9,4.4080257541306915,,,1
S0324,D054,4.3,3.6,3.1611393506612484,,,1
S0324,D032,4.2,4.8,3.0974143204201874,,,1
S0324,D040,3.6,4.1,2.727951356630699,,,1
S0325,D070,4.1,3.8,5.0,,,1
S0326,D056,3.7,3.8,4.493488823208121,,,1
S0326,D069,3.7,4.1,2.4682462805671834,,,1
S0326,D019,4.2,4.3,5.0,,,1
S0326,D065,5.0,5.0,4.412907233204228,,,1
S0326,D058,3.3,2.3,4.017066516117801,"Wi-Fi, Security","Biased, Dishonest",0
S0327,D015,2.6,2.7,3.2138383934766015,"Amenities, Cleanliness","Neglecting complaints, Biased",0
S0327,D021,4.1,4.0,3.2547768571983076,,,1
S0328,D006,4.4,5.0,3.592588061282191,,,1
